itemname,folder,code,prefecture,gender,2025,2023,2024
【05】市区町村議会の男女比,政治,13,東京都,women,558,485,493
【05】市区町村議会の男女比,政治,14,神奈川県,men,567,586,575
【05】市区町村議会の男女比,政治,14,神奈川県,women,194,182,177
【05】市区町村議会の男女比,政治,15,新潟県,men,459,487,479
【05】市区町村議会の男女比,政治,15,新潟県,women,91,77,80
【05】市区町村議会の男女比,政治,16,富山県,men,220,235,231
【05】市区町村議会の男女比,政治,16,富山県,women,28,26,28
【05】市区町村議会の男女比,政治,17,石川県,men,264,271,270
【05】市区町村議会の男女比,政治,17,石川県,women,35,29,30
【05】市区町村議会の男女比,政治,18,福井県,men,245,260,256
【05】市区町村議会の男女比,政治,18,福井県,women,34,34,33
【05】市区町村議会の男女比,政治,19,山梨県,men,353,363,360
【05】市区町村議会の男女比,政治,19,山梨県,women,44,39,40
【05】市区町村議会の男女比,政治,20,長野県,men,818,848,839
【05】市区町村議会の男女比,政治,20,長野県,women,197,171,181
【05】市区町村議会の男女比,政治,21,岐阜県,men,508,518,515
【05】市区町村議会の男女比,政治,21,岐阜県,women,95,78,83
【05】市区町村議会の男女比,政治,22,静岡県,men,530,551,548
【05】市区町村議会の男女比,政治,22,静岡県,women,123,109,107
【05】市区町村議会の男女比,政治,23,愛知県,men,896,933,918
【05】市区町村議会の男女比,政治,23,愛知県,women,230,196,199
【05】市区町村議会の男女比,政治,24,三重県,men,387,407,394
【05】市区町村議会の男女比,政治,24,三重県,women,91,84,89
【05】市区町村議会の男女比,政治,25,滋賀県,men,285,303,295
【05】市区町村議会の男女比,政治,25,滋賀県,women,67,57,59
【05】市区町村議会の男女比,政治,26,京都府,men,382,390,385
【05】市区町村議会の男女比,政治,26,京都府,women,107,97,102
【05】市区町村議会の男女比,政治,27,大阪府,men,667,687,685
【05】市区町村議会の男女比,政治,27,大阪府,women,227,213,208
【05】市区町村議会の男女比,政治,28,兵庫県,men,664,689,686
【05】市区町村議会の男女比,政治,28,兵庫県,women,187,160,159
【05】市区町村議会の男女比,政治,29,奈良県,men,390,409,401
【05】市区町村議会の男女比,政治,29,奈良県,women,82,72,72
【05】市区町村議会の男女比,政治,30,和歌山県,men,339,349,345
【05】市区町村議会の男女比,政治,30,和歌山県,women,55,49,49
【05】市区町村議会の男女比,政治,31,鳥取県,men,228,237,234
【05】市区町村議会の男女比,政治,31,鳥取県,women,40,36,39
【05】市区町村議会の男女比,政治,32,島根県,men,257,277,267
【05】市区町村議会の男女比,政治,32,島根県,women,36,29,36
【05】市区町村議会の男女比,政治,33,岡山県,men,391,409,400
【05】市区町村議会の男女比,政治,33,岡山県,women,65,57,60
【05】市区町村議会の男女比,政治,34,広島県,men,398,413,403
【05】市区町村議会の男女比,政治,34,広島県,women,71,63,61
【05】市区町村議会の男女比,政治,35,山口県,men,322,326,323
【05】市区町村議会の男女比,政治,35,山口県,women,47,49,48
【05】市区町村議会の男女比,政治,36,徳島県,men,304,321,314
【05】市区町村議会の男女比,政治,36,徳島県,women,54,40,43
【05】市区町村議会の男女比,政治,37,香川県,men,243,256,257
【05】市区町村議会の男女比,政治,37,香川県,women,47,39,37
【05】市区町村議会の男女比,政治,38,愛媛県,men,315,327,319
【05】市区町村議会の男女比,政治,38,愛媛県,women,54,49,53
【05】市区町村議会の男女比,政治,39,高知県,men,365,365,366
【05】市区町村議会の男女比,政治,39,高知県,women,65,61,59
【05】市区町村議会の男女比,政治,40,福岡県,men,860,882,867
【05】市区町村議会の男女比,政治,40,福岡県,women,163,149,152
【05】市区町村議会の男女比,政治,41,佐賀県,men,281,289,288
【05】市区町村議会の男女比,政治,41,佐賀県,women,48,39,42
【05】市区町村議会の男女比,政治,42,長崎県,men,342,353,348
【05】市区町村議会の男女比,政治,42,長崎県,women,37,32,33
【05】市区町村議会の男女比,政治,43,熊本県,men,587,613,601
【05】市区町村議会の男女比,政治,43,熊本県,women,73,64,70
【05】市区町村議会の男女比,政治,44,大分県,men,299,310,306
【05】市区町村議会の男女比,政治,44,大分県,women,44,34,35
【05】市区町村議会の男女比,政治,45,宮崎県,men,314,335,325
【05】市区町村議会の男女比,政治,45,宮崎県,women,61,44,49
【05】市区町村議会の男女比,政治,46,鹿児島県,men,582,598,588
【05】市区町村議会の男女比,政治,46,鹿児島県,women,79,72,75
【05】市区町村議会の男女比,政治,47,沖縄県,men,552,571,553
【05】市区町村議会の男女比,政治,47,沖縄県,women,87,68,85
【06】市区町村長の男女比,政治,1,北海道,men,178,178,178
【06】市区町村長の男女比,政治,1,北海道,women,1,1,1
【06】市区町村長の男女比,政治,2,青森県,men,39,39,39
【06】市区町村長の男女比,政治,2,青森県,women,1,1,1
【06】市区町村長の男女比,政治,3,岩手県,men,33,33,33
【06】市区町村長の男女比,政治,3,岩手県,women,0,0,0
【06】市区町村長の男女比,政治,4,宮城県,men,33,34,33
【06】市区町村長の男女比,政治,4,宮城県,women,2,1,2
【06】市区町村長の男女比,政治,5,秋田県,men,25,25,25
【06】市区町村長の男女比,政治,5,秋田県,women,0,0,0
【06】市区町村長の男女比,政治,6,山形県,men,33,35,34
【06】市区町村長の男女比,政治,6,山形県,women,2,0,1
【06】市区町村長の男女比,政治,7,福島県,men,59,59,59
【06】市区町村長の男女比,政治,7,福島県,women,0,0,0
【06】市区町村長の男女比,政治,8,茨城県,men,43,43,43
【06】市区町村長の男女比,政治,8,茨城県,women,1,1,1
【06】市区町村長の男女比,政治,9,栃木県,men,22,22,22
【06】市区町村長の男女比,政治,9,栃木県,women,3,3,3
【06】市区町村長の男女比,政治,10,群馬県,men,33,35,34
【06】市区町村長の男女比,政治,10,群馬県,women,2,0,1
【06】市区町村長の男女比,政治,11,埼玉県,men,58,59,58
【06】市区町村長の男女比,政治,11,埼玉県,women,5,4,5
【06】市区町村長の男女比,政治,12,千葉県,men,49,49,49
【06】市区町村長の男女比,政治,12,千葉県,women,5,5,5
【06】市区町村長の男女比,政治,13,東京都,men,51,56,53
【06】市区町村長の男女比,政治,13,東京都,women,11,6,9
【06】市区町村長の男女比,政治,14,神奈川県,men,31,31,31
【06】市区町村長の男女比,政治,14,神奈川県,women,2,2,2
【06】市区町村長の男女比,政治,15,新潟県,men,28,28,28
【06】市区町村長の男女比,政治,15,新潟県,women,2,2,2
【06】市区町村長の男女比,政治,16,富山県,men,15,15,15
【06】市区町村長の男女比,政治,16,富山県,women,0,0,0
【06】市区町村長の男女比,政治,17,石川県,men,19,19,19
【06】市区町村長の男女比,政治,17,石川県,women,0,0,0
【06】市区町村長の男女比,政治,18,福井県,men,16,16,16
【06】市区町村長の男女比,政治,18,福井県,women,1,1,1
【06】市区町村長の男女比,政治,19,山梨県,men,27,27,27
【06】市区町村長の男女比,政治,19,山梨県,women,0,0,0
【06】市区町村長の男女比,政治,20,長野県,men,76,76,76
【06】市区町村長の男女比,政治,20,長野県,women,1,1,1
【06】市区町村長の男女比,政治,21,岐阜県,men,41,42,42
【06】市区町村長の男女比,政治,21,岐阜県,women,1,0,0
【06】市区町村長の男女比,政治,22,静岡県,men,34,34,34
【06】市区町村長の男女比,政治,22,静岡県,women,1,1,1
【06】市区町村長の男女比,政治,23,愛知県,men,51,54,53
【06】市区町村長の男女比,政治,23,愛知県,women,3,0,1
【06】市区町村長の男女比,政治,24,三重県,men,27,28,28
【06】市区町村長の男女比,政治,24,三重県,women,2,1,1
【06】市区町村長の男女比,政治,25,滋賀県,men,18,19,19
【06】市区町村長の男女比,政治,25,滋賀県,women,1,0,0
【06】市区町村長の男女比,政治,26,京都府,men,24,24,24
【06】市区町村長の男女比,政治,26,京都府,women,2,2,2
【06】市区町村長の男女比,政治,27,大阪府,men,41,42,42
【06】市区町村長の男女比,政治,27,大阪府,women,2,1,1
【06】市区町村長の男女比,政治,28,兵庫県,men,39,39,39
【06】市区町村長の男女比,政治,28,兵庫県,women,2,2,2
【06】市区町村長の男女比,政治,29,奈良県,men,39,39,39
【06】市区町村長の男女比,政治,29,奈良県,women,0,0,0
【06】市区町村長の男女比,政治,30,和歌山県,men,29,29,29
【06】市区町村長の男女比,政治,30,和歌山県,women,1,1,1
【06】市区町村長の男女比,政治,31,鳥取県,men,18,18,18
【06】市区町村長の男女比,政治,31,鳥取県,women,1,1,1
【06】市区町村長の男女比,政治,32,島根県,men,19,19,19
【06】市区町村長の男女比,政治,32,島根県,women,0,0,0
【06】市区町村長の男女比,政治,33,岡山県,men,25,26,26
【06】市区町村長の男女比,政治,33,岡山県,women,2,1,1
【06】市区町村長の男女比,政治,34,広島県,men,23,23,23
【06】市区町村長の男女比,政治,34,広島県,women,0,0,0
【06】市区町村長の男女比,政治,35,山口県,men,18,18,18
【06】市区町村長の男女比,政治,35,山口県,women,1,1,1
【06】市区町村長の男女比,政治,36,徳島県,men,23,22,22
【06】市区町村長の男女比,政治,36,徳島県,women,1,2,2
【06】市区町村長の男女比,政治,37,香川県,men,17,17,17
【06】市区町村長の男女比,政治,37,香川県,women,0,0,0
【06】市区町村長の男女比,政治,38,愛媛県,men,20,20,20
【06】市区町村長の男女比,政治,38,愛媛県,women,0,0,0
【06】市区町村長の男女比,政治,39,高知県,men,33,33,33
【06】市区町村長の男女比,政治,39,高知県,women,1,1,1
【06】市区町村長の男女比,政治,40,福岡県,men,58,59,58
【06】市区町村長の男女比,政治,40,福岡県,women,2,1,2
【06】市区町村長の男女比,政治,41,佐賀県,men,20,20,20
【06】市区町村長の男女比,政治,41,佐賀県,women,0,0,0
【06】市区町村長の男女比,政治,42,長崎県,men,21,21,21
【06】市区町村長の男女比,政治,42,長崎県,women,0,0,0
【06】市区町村長の男女比,政治,43,熊本県,men,45,45,45
【06】市区町村長の男女比,政治,43,熊本県,women,0,0,0
【06】市区町村長の男女比,政治,44,大分県,men,17,18,17
【06】市区町村長の男女比,政治,44,大分県,women,1,0,1
【06】市区町村長の男女比,政治,45,宮崎県,men,26,26,26
【06】市区町村長の男女比,政治,45,宮崎県,women,0,0,0
【06】市区町村長の男女比,政治,46,鹿児島県,men,43,43,43
【06】市区町村長の男女比,政治,46,鹿児島県,women,0,0,0
【06】市区町村長の男女比,政治,47,沖縄県,men,40,41,41
【06】市区町村長の男女比,政治,47,沖縄県,women,1,0,0
【07】都道府県の副知事の男女比,行政,1,北海道,men,3,3,3
【07】都道府県の副知事の男女比,行政,1,北海道,women,0,0,0
【07】都道府県の副知事の男女比,行政,2,青森県,men,2,2,1
【07】都道府県の副知事の男女比,行政,2,青森県,women,0,0,0
【07】都道府県の副知事の男女比,行政,3,岩手県,men,2,2,2
【07】都道府県の副知事の男女比,行政,3,岩手県,women,0,0,0
【07】都道府県の副知事の男女比,行政,4,宮城県,men,2,2,2
【07】都道府県の副知事の男女比,行政,4,宮城県,women,0,0,0
【07】都道府県の副知事の男女比,行政,5,秋田県,men,1,2,2
【07】都道府県の副知事の男女比,行政,5,秋田県,women,0,0,0
【07】都道府県の副知事の男女比,行政,6,山形県,men,1,1,1
【07】都道府県の副知事の男女比,行政,6,山形県,women,0,0,0
【07】都道府県の副知事の男女比,行政,7,福島県,men,2,2,2
【07】都道府県の副知事の男女比,行政,7,福島県,women,0,0,0
【07】都道府県の副知事の男女比,行政,8,茨城県,men,2,2,2
【07】都道府県の副知事の男女比,行政,8,茨城県,women,0,0,0
【07】都道府県の副知事の男女比,行政,9,栃木県,men,2,2,2
【07】都道府県の副知事の男女比,行政,9,栃木県,women,0,0,0
【07】都道府県の副知事の男女比,行政,10,群馬県,men,2,2,2
【07】都道府県の副知事の男女比,行政,10,群馬県,women,0,0,0
【07】都道府県の副知事の男女比,行政,11,埼玉県,men,3,3,3
【07】都道府県の副知事の男女比,行政,11,埼玉県,women,0,0,0
【07】都道府県の副知事の男女比,行政,12,千葉県,men,2,2,2
【07】都道府県の副知事の男女比,行政,12,千葉県,women,0,0,0
【07】都道府県の副知事の男女比,行政,13,東京都,men,3,4,4
【07】都道府県の副知事の男女比,行政,13,東京都,women,1,0,0
【07】都道府県の副知事の男女比,行政,14,神奈川県,men,3,3,3
【07】都道府県の副知事の男女比,行政,14,神奈川県,women,0,0,0
【07】都道府県の副知事の男女比,行政,15,新潟県,men,2,2,2
【07】都道府県の副知事の男女比,行政,15,新潟県,women,0,0,0
【07】都道府県の副知事の男女比,行政,16,富山県,men,1,1,1
【07】都道府県の副知事の男女比,行政,16,富山県,women,1,1,1
【07】都道府県の副知事の男女比,行政,17,石川県,men,2,1,1
【07】都道府県の副知事の男女比,行政,17,石川県,women,0,1,1
【07】都道府県の副知事の男女比,行政,18,福井県,men,1,2,1
【07】都道府県の副知事の男女比,行政,18,福井県,women,1,0,1
【07】都道府県の副知事の男女比,行政,19,山梨県,men,2,1,1
【07】都道府県の副知事の男女比,行政,19,山梨県,women,0,0,0
【07】都道府県の副知事の男女比,行政,20,長野県,men,1,1,1
【07】都道府県の副知事の男女比,行政,20,長野県,women,0,0,0
【07】都道府県の副知事の男女比,行政,21,岐阜県,men,2,2,2
